region,social_policy_2015,social_policy_2016,social_policy_2017,social_policy_2018,social_policy_2019,social_policy_2020,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,средний оборот за период 2000-2013,средний оборот за период 2014-2021,отгруженные товары 2005,отгруженные товары 2006,отгруженные товары 2007,отгруженные товары 2008,отгруженные товары 2009,отгруженные товары 2010,отгруженные товары 2011,отгруженные товары 2012,отгруженные товары 2013,отгруженные товары 2014,отгруженные товары 2015,отгруженные товары 2016,отгруженные товары 2017,отгруженные товары 2018,отгруженные товары 2019,отгруженные товары 2020,Дети до 16 лет 2017,Пенсионеры 2017,Трудоспособное население 2017,Дети до 16 лет 2018,Пенсионеры 2018,Трудоспособное население 2018,Дети до 16 лет 2019,Пенсионеры 2019,Трудоспособное население 2019,Дети до 16 лет 2020,Пенсионеры 2020,Трудоспособное население 2020,Процент людей за чертой бедности 1995,Процент людей за чертой бедности 1996,Процент людей за чертой бедности 1997,Процент людей за чертой бедности 1998,Процент людей за чертой бедности 1999,Процент людей за чертой бедности 2000,Процент людей за чертой бедности 2001,Процент людей за чертой бедности 2002,Процент людей за чертой бедности 2003,Процент людей за чертой бедности 2004,Процент людей за чертой бедности 2005,Процент людей за чертой бедности 2006,Процент людей за чертой бедности 2007,Процент людей за чертой бедности 2008,Процент людей за чертой бедности 2009,Процент людей за чертой бедности 2010,Процент людей за чертой бедности 2011,Процент людей за чертой бедности 2012,Процент людей за чертой бедности 2013,Процент людей за чертой бедности 2014,Процент людей за чертой бедности 2015,Процент людей за чертой бедности 2016,Процент людей за чертой бедности 2017,Процент людей за чертой бедности 2018,Процент людей за чертой бедности 2019,Процент людей за чертой бедности 2020,Рождено детей за 2006 год,Рождено детей за 2007 год,Рождено детей за 2008 год,Рождено детей за 2009 год,Рождено детей за 2010 год,Рождено детей за 2011 год,Рождено детей за 2012 год,Рождено детей за 2013 год,Рождено детей за 2014 год,Рождено детей за 2015 год,Рождено детей за 2016 год,Рождено детей за 2017 год,Рождено детей за 2018 год,Рождено детей за 2019 год,Рождено детей за 2020 год,Рождено детей за 2021 год,Рождено детей за 2022 год,Валовый продукт на душу 1996,Валовый продукт на душу 1997,Валовый продукт на душу 1998,Валовый продукт на душу 1999,Валовый продукт на душу 2000,Валовый продукт на душу 2001,Валовый продукт на душу 2002,Валовый продукт на душу 2003,Валовый продукт на душу 2004,Валовый продукт на душу 2005,Валовый продукт на душу 2006,Валовый продукт на душу 2007,Валовый продукт на душу 2008,Валовый продукт на душу 2009,Валовый продукт на душу 2010,Валовый продукт на душу 2011,Валовый продукт на душу 2012,Валовый продукт на душу 2013,Валовый продукт на душу 2014,Валовый продукт на душу 2015,Валовый продукт на душу 2016,Валовый продукт на душу 2017,Валовый продукт на душу 2018,Валовый продукт на душу 2019,Валовый продукт на душу 2020,Номинальная зарплата 2015,Номинальная зарплата 2016,Номинальная зарплата 2017,Номинальная зарплата 2018,Номинальная зарплата 2019,Номинальная зарплата 2020,Среднедушевая зарплата 2015,Среднедушевая зарплата 2016,Среднедушевая зарплата 2017,Среднедушевая зарплата 2018,Среднедушевая зарплата 2019,Среднедушевая зарплата 2020,Наркоманы 2005,Наркоманы 2006,Наркоманы 2007,Наркоманы 2008,Наркоманы 2009,Наркоманы 2010,Наркоманы 2011,Наркоманы 2012,Наркоманы 2013,Наркоманы 2014,Наркоманы 2015,Наркоманы 2016,Наркоманы 2017,Наркоманы 2018,Алкоголики 2005,Алкоголики 2006,Алкоголики 2007,Алкоголики 2008,Алкоголики 2009,Алкоголики 2010,Алкоголики 2011,Алкоголики 2012,Алкоголики 2013,Алкоголики 2014,Алкоголики 2015,Алкоголики 2016,Алкоголики 2017,Алкоголики 2018,"в том числе домохозяйства, указавшие, что при проживании не испытывают стесненности","в том числе домохозяйства, указавшие, что при проживании испытывают определенную стесненность","в том числе домохозяйства, указавшие, что при проживании испытывают большую стесненность",Размер общей площади в расчете на члена домохозяйства,Размер жилой площади в расчете на члена домохозяйства,Число жилых комнат в расчете на одно домохозяйство,январь 1999 г.,январь 2000 г.,январь 2001 г.,январь 2002 г.,январь 2003 г.,январь 2004 г.,январь 2005 г.,январь 2006 г.,январь 2007 г.,январь 2008 г.,январь 2009 г.,январь 2010 г.,январь 2011 г.,январь 2012 г.,январь 2013 г.,январь 2014 г.,январь 2015 г.,январь 2016 г.,январь 2017 г.,январь 2018 г.,январь 2019 г.,январь 2020 г.,январь 2021 г.,январь 2022 г.,Смертность детей 1990,Смертность детей 1991,Смертность детей 1992,Смертность детей 1993,Смертность детей 1994,Смертность детей 1995,Смертность детей 1996,Смертность детей 1997,Смертность детей 1998,Смертность детей 1999,Смертность детей 2000,Смертность детей 2001,Смертность детей 2002,Смертность детей 2003,Смертность детей 2004,Смертность детей 2005,Смертность детей 2006,Смертность детей 2007,Смертность детей 2008,Смертность детей 2009,Смертность детей 2010,Смертность детей 2011,Смертность детей 2012,Смертность детей 2013,Смертность детей 2014,Смертность детей 2015,Смертность детей 2016,Смертность детей 2017,Смертность детей 2018,Смертность детей 2019,Смертность детей 2020,Смертность детей 2021,заболевания в беременность 2005,заболевания в беременность 2006,заболевания в беременность 2007,заболевания в беременность 2008,заболевания в беременность 2009,заболевания в беременность 2010,заболевания в беременность 2011,заболевания в беременность 2012,заболевания в беременность 2013,заболевания в беременность 2014,заболевания в беременность 2015,заболевания в беременность 2016,заболевания глаза 2005,заболевания глаза 2006,заболевания глаза 2007,заболевания глаза 2008,заболевания глаза 2009,заболевания глаза 2010,заболевания глаза 2011,заболевания глаза 2012,заболевания глаза 2013,заболевания глаза 2014,заболевания глаза 2015,заболевания глаза 2016,заболевания соединительной ткани 2005,заболевания соединительной ткани 2006,заболевания соединительной ткани 2007,заболевания соединительной ткани 2008,заболевания соединительной ткани 2009,заболевания соединительной ткани 2010,заболевания соединительной ткани 2011,заболевания соединительной ткани 2012,заболевания соединительной ткани 2013,заболевания соединительной ткани 2014,заболевания соединительной ткани 2015,заболевания соединительной ткани 2016,заболевания мочеполовой системы 2005,заболевания мочеполовой системы 2006,заболевания мочеполовой системы 2007,заболевания мочеполовой системы 2008,заболевания мочеполовой системы 2009,заболевания мочеполовой системы 2010,заболевания мочеполовой системы 2011,заболевания мочеполовой системы 2012,заболевания мочеполовой системы 2013,заболевания мочеполовой системы 2014,заболевания мочеполовой системы 2015,заболевания мочеполовой системы 2016,Болезни нервной системы 2005,Болезни нервной системы 2006,Болезни нервной системы 2007,Болезни нервной системы 2008,Болезни нервной системы 2009,Болезни нервной системы 2010,Болезни нервной системы 2011,Болезни нервной системы 2012,Болезни нервной системы 2013,Болезни нервной системы 2014,Болезни нервной системы 2015,Болезни нервной системы 2016,Болезни органов дыхания 2005,Болезни органов дыхания 2006,Болезни органов дыхания 2007,Болезни органов дыхания 2008,Болезни органов дыхания 2009,Болезни органов дыхания 2010,Болезни органов дыхания 2011,Болезни органов дыхания 2012,Болезни органов дыхания 2013,Болезни органов дыхания 2014,Болезни органов дыхания 2015,Болезни органов дыхания 2016,Болезни органов пищеварения 2005,Болезни органов пищеварения 2006,Болезни органов пищеварения 2007,Болезни органов пищеварения 2008,Болезни органов пищеварения 2009,Болезни органов пищеварения 2010,Болезни органов пищеварения 2011,Болезни органов пищеварения 2012,Болезни органов пищеварения 2013,Болезни органов пищеварения 2014,Болезни органов пищеварения 2015,Болезни органов пищеварения 2016,Болезни системы кровообращения 2005,Болезни системы кровообращения 2006,Болезни системы кровообращения 2007,Болезни системы кровообращения 2008,Болезни системы кровообращения 2009,Болезни системы кровообращения 2010,Болезни системы кровообращения 2011,Болезни системы кровообращения 2012,Болезни системы кровообращения 2013,Болезни системы кровообращения 2014,Болезни системы кровообращения 2015,Болезни системы кровообращения 2016,Все заболевания 2005,Все заболевания 2006,Все заболевания 2007,Все заболевания 2008,Все заболевания 2009,Все заболевания 2010,Все заболевания 2011,Все заболевания 2012,Все заболевания 2013,Все заболевания 2014,Все заболевания 2015,Все заболевания 2016,Болезни ушей 2005,Болезни ушей 2006,Болезни ушей 2007,Болезни ушей 2008,Болезни ушей 2009,Болезни ушей 2010,Болезни ушей 2011,Болезни ушей 2012,Болезни ушей 2013,Болезни ушей 2014,Болезни ушей 2015,Болезни ушей 2016,Болезни эндокринной системы 2005,Болезни эндокринной системы 2006,Болезни эндокринной системы 2007,Болезни эндокринной системы 2008,Болезни эндокринной системы 2009,Болезни эндокринной системы 2010,Болезни эндокринной системы 2011,Болезни эндокринной системы 2012,Болезни эндокринной системы 2013,Болезни эндокринной системы 2014,Болезни эндокринной системы 2015,Болезни эндокринной системы 2016,Врожденные аномалии 2005,Врожденные аномалии 2006,Врожденные аномалии 2007,Врожденные аномалии 2008,Врожденные аномалии 2009,Врожденные аномалии 2010,Врожденные аномалии 2011,Врожденные аномалии 2012,Врожденные аномалии 2013,Врожденные аномалии 2014,Врожденные аномалии 2015,Врожденные аномалии 2016,Инфекционные и паразитарные болезни 2005,Инфекционные и паразитарные болезни 2006,Инфекционные и паразитарные болезни 2007,Инфекционные и паразитарные болезни 2008,Инфекционные и паразитарные болезни 2009,Инфекционные и паразитарные болезни 2010,Инфекционные и паразитарные болезни 2011,Инфекционные и паразитарные болезни 2012,Инфекционные и паразитарные болезни 2013,Инфекционные и паразитарные болезни 2014,Инфекционные и паразитарные болезни 2015,Инфекционные и паразитарные болезни 2016,Новообразования 2005,Новообразования 2006,Новообразования 2007,Новообразования 2008,Новообразования 2009,Новообразования 2010,Новообразования 2011,Новообразования 2012,Новообразования 2013,Новообразования 2014,Новообразования 2015,Новообразования 2016,Перинатальный период 2005,Перинатальный период 2006,Перинатальный период 2007,Перинатальный период 2008,Перинатальный период 2009,Перинатальный период 2010,Перинатальный период 2011,Перинатальный период 2012,Перинатальный период 2013,Перинатальный период 2014,Перинатальный период 2015,Перинатальный период 2016,Психические расстройства 2005,Психические расстройства 2006,Психические расстройства 2007,Психические расстройства 2008,Психические расстройства 2009,Психические расстройства 2010,Психические расстройства 2011,Психические расстройства 2012,Психические расстройства 2013,Психические расстройства 2014,Психические расстройства 2015,Психические расстройства 2016,Воздействие внешних причин 2005,Воздействие внешних причин 2006,Воздействие внешних причин 2007,Воздействие внешних причин 2008,Воздействие внешних причин 2009,Воздействие внешних причин 2010,Воздействие внешних причин 2011,Воздействие внешних причин 2012,Воздействие внешних причин 2013,Воздействие внешних причин 2014,Воздействие внешних причин 2015,Воздействие внешних причин 2016,Общее колл-во инвалидов 2017,Общее колл-во инвалидов 2018,Общее колл-во инвалидов 2019,Общее колл-во инвалидов 2020,Общее колл-во инвалидов 2021,Общее колл-во инвалидов 2022,Инвалиды 18-30 лет 2017,Инвалиды 18-30 лет 2018,Инвалиды 18-30 лет 2019,Инвалиды 18-30 лет 2020,Инвалиды 18-30 лет 2021,Инвалиды 18-30 лет 2022,Инвалиды 31-40 лет 2017,Инвалиды 31-40 лет 2018,Инвалиды 31-40 лет 2019,Инвалиды 31-40 лет 2020,Инвалиды 31-40 лет 2021,Инвалиды 31-40 лет 2022,Инвалиды 41-50 лет 2017,Инвалиды 41-50 лет 2018,Инвалиды 41-50 лет 2019,Инвалиды 41-50 лет 2020,Инвалиды 41-50 лет 2021,Инвалиды 41-50 лет 2022,Инвалиды 51-60 лет 2017,Инвалиды 51-60 лет 2018,Инвалиды 51-60 лет 2019,Инвалиды 51-60 лет 2020,Инвалиды 51-60 лет 2021,Инвалиды 51-60 лет 2022,Инвалиды после 60 лет 2017,Инвалиды после 60 лет 2018,Инвалиды после 60 лет 2019,Инвалиды после 60 лет 2020,Инвалиды после 60 лет 2021,Инвалиды после 60 лет 2022,Несовершеннолетними или при их соучастии 2016,Ранее совершавшими преступления 2016,В том числе ранее судимыми 2016,Группой лиц 2016,Группой лиц по предварительному сговору 2016,Организованной группой 2016,Преступным сообществом (преступной организацией) 2016,В состоянии алкогольного опьянения 2016,В состоянии наркотического опьянения 2016,В состоянии токсического опьянения 2016,Несовершеннолетними или при их соучастии 2017,Ранее совершавшими преступления 2017,В том числе ранее судимыми 2017,Группой лиц 2017,Группой лиц по предварительному сговору 2017,Организованной группой 2017,Преступным сообществом (преступной организацией) 2017,В состоянии алкогольного опьянения 2017,В состоянии наркотического опьянения 2017,В состоянии токсического опьянения 2017,Несовершеннолетними или при их соучастии 2018,Ранее совершавшими преступления 2018,В том числе ранее судимыми 2018,Группой лиц 2018,Группой лиц по предварительному сговору 2018,Организованной группой 2018,Преступным сообществом (преступной организацией) 2018,В состоянии алкогольного опьянения 2018,В состоянии наркотического опьянения 2018,В состоянии токсического опьянения 2018,Несовершеннолетними или при их соучастии 2019,Ранее совершавшими преступления 2019,В том числе ранее судимыми 2019,Группой лиц 2019,Группой лиц по предварительному сговору 2019,Организованной группой 2019,Преступным сообществом (преступной организацией) 2019,В состоянии алкогольного опьянения 2019,В состоянии наркотического опьянения 2019,В состоянии токсического опьянения 2019,Несовершеннолетними или при их соучастии 2020,Ранее совершавшими преступления 2020,В том числе ранее судимыми 2020,Группой лиц 2020,Группой лиц по предварительному сговору 2020,Организованной группой 2020,Преступным сообществом (преступной организацией) 2020,В состоянии алкогольного опьянения 2020,В состоянии наркотического опьянения 2020,В состоянии токсического опьянения 2020,Несовершеннолетними или при их соучастии 2021,Ранее совершавшими преступления 2021,В том числе ранее судимыми 2021,Группой лиц 2021,Группой лиц по предварительному сговору 2021,Организованной группой 2021,Преступным сообществом (преступной организацией) 2021,В состоянии алкогольного опьянения 2021,В состоянии наркотического опьянения 2021,В состоянии токсического опьянения 2021,"Членом семьи, супругом, сожителем, сексуальным партнером (в том числе бывшими) 2021",Из них в отношении женщин 2021,Из них в отношении несовершеннолетних 2021,Иностранными гражданами и лицами без гражданства 2021,Из них гражданами государств – участников СНГ 2021,Из них трудовых мигрантов 2021,Из них незаконных мигрантов 2021
Алтайский край,18.8,20.4,30.9,29.8,28.3,29.7,9221,12280,15839,20534,25927,32543,42444,53937,70308,65303,74411,90402,105754,118096,128376,134925,137844,143873,150444,159514,153605,174321,52643.0,147863.0,92619170000.0,116484816700.0,130285996899.99998,181655201880.0,148133575700.0,204947793929.99997,227310861430.0,240582363900.0,247418899490.0,254337470140.0,321526330380.0,315781937900.0,735976391599.9999,771192744360.0,838317949500.0,852443350240.0,38.0,6.4,55.6,42.1,5.1,52.8,38.7,3.9,57.4,31.4,9.2,59.4,33.7,46.8,45.7,52.9,53.8,53.9,47.3,38.9,33.9,30.9,24.9,19.3,20.1,19.0,24.4,23.9,22.6,20.6,17.6,17.1,18.0,17.8,17.5,17.4,17.6,17.5,25512,28209,30710,31037,30862,30738,32694,32460,31428,30064,28866,25524,23491,21117,19976,18992,7240,7605.8,7431.0,8012.4,12204.8,17660.5,23509.0,27991.2,34295.8,44934.9,53812.4,69852.0,90759.9,106019.5,109088.7,124955.8,137677.2,153556.7,173763.5,186798.6,204933.1,224525.8,231268.4,247599.3,271319.7,291156.9,20090.0,21202.0,22743.0,25519.0,27962.0,30072.0,20860.0,21256.0,22139.0,22829.0,23937.0,23864.0,756.92,880.0000000000001,869.44,923.6500000000001,666.12,595.35,638.88,804.94,549.5999999999999,516.24,492.66,414.12,412.37999999999994,408.9,5781.04,5060.0,4295.33,4895.1,4340.76,3985.2000000000003,3813.9199999999996,3347.4900000000002,2520.0,2674.41,2753.6600000000003,2382.38,2035.8300000000002,2070.35,83.2,13.4,3.3,25.9,18.0,2.4,2662738,2651628,2641079,2621050,2602595,2571987,2539430,2503510,2473024,2453455,2438910,2430765,2417358,2407230,2398751,2390638,2384812,2376774,2365680,2350080,2332813,2317153,2296353,2268179,522,567,529,560,497,490,405,375,340,391,371,341,360,316,346,307,287,284,276,277,291,238,330,290,275,222,211,185,176,114,97,88,374667,367500,423918,460090,457556,431879,433593,458297,427545,423983,404695,393994,462724,466157,445550,426929,426980,391334,418974,429828,441835,442300,439576,403193,436981,431355,407562,415147,448208,400388,410974,426406,429559,438067,430358,418132,627171,611815,624129,665765,619735,597296,673328,689238,695236,718235,735691,714099,254467,245900,216577,236701,255180,247466,259748,268876,276652,272283,287780,276758,4654679,4657705,4666484,4537395,5215317,4993594,5080001,5021006,5279752,5138784,5346270,5768613,534019,608887,591127,601737,599205,581025,664113,681873,652802,652106,719067,658619,213227,233852,230643,233830,226527,211891,214114,221266,216307,203391,196023,211972,9993838,10150960,10050042,9951875,10588902,10072277,10395891,10465931,10708377,10675558,10899017,11036890,260103,255782,262153,248792,276998,257594,250186,281415,301704,318866,297095,275937,167751,181435,163758,168337,156155,157889,158914,165791,165470,183597,204594,223382,46560,43855,44771,46243,43036,43142,40943,36670,33492,31863,35671,34464,416125,475552,426156,395981,367634,357936,331699,318317,305469,314380,307231,308878,62006,68440,67702,67041,62837,66078,66523,74603,75153,83286,93655,94369,101836,171192,131208,110497,110763,90882,75119,62059,52956,43366,32203,26839,165049,153460,149437,146924,143027,130124,133775,128665,128541,130149,135076,120161,634225,662635,665037,683074,663550,658624,721702,757318,806990,846784,830001,744394,182975.0,178491.0,175760.0,173935.0,167330.0,162551.0,8930.0,8238.0,7644.0,7214.0,7323.0,7343.0,13586.0,13569.0,13547.0,13500.0,13358.0,13058.0,14253.0,14884.0,15477.0,16028.0,16711.0,16812.0,30477.0,28529.0,26713.0,25203.0,23274.0,21956.0,116205.0,113893.0,113238.0,112683.0,107520.0,103545.0,8406,133245,53371,461,9850,722,0,94531,1361,0,7070,117117,51382,286,8594,1038,35,80847,2217,8,6677,114561,52419,374,9340,242,235,73620,723,18,6147,109603,51665,330,7912,511,50,67081,343,6,5223,101331,47703,354,5737,608,16,62784,368,0,4802,100104,48483,408,5915,688,34,58144,353,0,24901,18612,7738,1864,1504,141,345
Амурская область,19.2,28.9,26.3,24.1,22.7,21.7,12303,14786,17229,20378,26781,32829,40948,49413,64081,71086,80471,104233,127200,145301,163781,182491,191523,202038,214688,231113,245233,276635,57646.0,213438.0,31814717600.0,35861289800.0,38750645800.0,46798073100.0,60866961200.0,72102322210.00002,96691242700.0,102412673000.0,99246422300.0,109393058300.00002,138602833600.0,125936824199.99998,268844147600.00003,268760836200.0,340026685799.99994,404576467000.0,39.9,6.0,54.1,40.6,4.6,54.8,33.9,7.2,58.9,38.4,4.7,56.9,36.1,28.2,26.3,31.2,38.0,47.7,45.3,44.6,35.6,33.8,30.1,29.0,24.3,21.3,22.9,23.7,20.4,16.0,16.2,14.8,15.2,17.0,16.7,15.6,15.7,15.2,10405,10934,11233,11383,11473,11188,11733,11482,11158,10781,10377,9430,8889,7919,7853,7343,2816,13155.7,15818.0,15103.7,21935.4,28317.2,42578.3,50449.6,59480.3,72937.0,88597.1,111116.2,131887.8,156329.6,180572.3,214827.2,273175.8,280023.9,258817.0,286282.6,343385.7,370192.4,373935.1,419905.2,521060.1,571362.1,32902.0,33837.0,37368.0,42315.0,47234.0,52430.0,28240.0,27976.0,29213.0,30937.0,33304.0,35499.0,185.31,233.92,231.2,238.56,220.08,307.93000000000006,281.37,198.43999999999997,184.49999999999997,179.82,154.71,153.08999999999997,149.6,195.2,1516.41,1367.3999999999999,1027.65,951.72,970.2,1166.15,1035.0100000000002,859.3599999999999,819.9999999999999,783.27,787.3199999999999,747.63,731.2,906.4,77.3,16.8,5.9,23.2,17.3,2.3,949526,935607,923055,911381,901044,887781,874018,861056,850502,844290,838869,834905,828660,821573,816910,811274,809873,805689,801752,798424,793194,790044,781846,772525,343,293,280,244,242,250,245,268,246,270,224,232,198,189,188,201,182,177,175,148,147,121,161,119,101,83,53,48,46,43,42,36,75307,71741,70726,76036,87217,84520,85026,73781,86186,78497,65848,56768,101374,108239,105035,108682,100065,108938,115425,128542,104559,108265,116210,134988,89208,87296,86334,100862,109617,110398,105073,114311,98359,97559,94539,88986,150819,117292,121334,114544,130415,106297,134076,130686,122297,131383,129020,119068,51196,62954,58298,67484,72271,67864,71878,74879,74556,77930,78857,70080,1174421,1181552,1385273,1380841,1606343,1557375,1621699,1702239,1646559,1603847,1767124,1750887,90348,121542,122785,130069,131311,117594,168176,171952,163342,230581,226413,255698,32838,36900,46162,51697,61113,60578,61678,53763,70421,48451,45831,45499,2470202,2539531,2774827,2838454,3099527,3039125,3215962,3299109,3198406,3193106,3339201,3309951,57861,55396,60701,66165,73770,75837,82418,91262,89662,81085,94736,93150,50524,53860,52847,56206,47906,74888,53861,50252,57499,61734,51462,56153,11317,11405,12253,19871,24438,24016,24245,21772,24057,20133,18431,21387,131593,132457,135437,138400,139020,123560,133700,124649,124382,116791,121944,125766,10557,12906,13818,14281,14486,14678,17711,19096,18667,18923,17164,16668,31175,32463,36480,44163,37464,38399,34229,34253,34293,33223,35586,30472,25363,24760,25715,26623,25835,27531,27535,26431,23482,23258,29808,24779,215733,230555,250249,240102,244104,249062,294693,286744,281143,295115,300995,294127,69063.0,67042.0,66057.0,64692.0,62153.0,59472.0,3687.0,3428.0,3275.0,3249.0,3300.0,3316.0,5301.0,5360.0,5384.0,5295.0,5149.0,5041.0,6275.0,6271.0,6290.0,6366.0,6351.0,6331.0,12679.0,11732.0,11038.0,10250.0,9427.0,8689.0,41171.0,40322.0,40144.0,39623.0,38004.0,36116.0,4758,47015,21339,262,4221,200,0,28904,509,19,4044,45463,20747,392,4542,132,0,25835,886,22,3392,43162,22251,144,3743,124,0,24527,812,15,3145,38854,19108,150,3293,197,0,20862,913,19,2568,37782,19634,336,2553,169,0,19859,756,7,1942,37598,19586,199,2045,283,6,19887,604,25,7484,4943,4313,562,431,52,51
Архангельская область,15.4,16.3,24.8,24.2,22.4,21.4,11845,17821,21924,26959,33554,41707,50781,61423,79990,87768,99898,118709,135625,154320,176491,194266,203019,217241,229576,239516,249101,278284,67309.0,223437.0,122474736040.0,131390413100.0,165489452950.0,198561847230.00003,228895114120.0,409236290400.0,439953105880.0,480738388280.0,781434396880.0,572094412920.0,444329769100.0,665478565320.0,1296215316000.0,1347626551400.0,1264614001400.0,1190018307740.0,37.4,7.1,55.5,39.5,6.5,54.0,33.0,8.1,59.0,30.2,6.7,63.1,26.2,26.8,23.9,31.6,42.6,33.5,27.4,26.5,23.5,19.6,17.5,17.2,15.9,14.4,13.6,14.0,14.4,13.2,14.6,14.8,16.5,15.2,14.3,13.5,13.6,12.8,13991,15088,15271,15461,15514,14894,15470,15295,15048,14670,14121,12388,11278,10253,9500,9040,3391,12218.6,14133.4,15755.3,25622.9,44797.4,49474.0,61989.4,78507.0,109045.7,128965.3,169458.4,212908.3,231492.8,260584.7,302801.3,360165.9,391146.2,417776.4,456985.8,532533.7,609484.0,654268.9,753081.9,780623.9,697648.2,35592.0,38118.0,40352.0,45427.0,49435.0,52779.0,29716.0,29837.0,30707.0,32054.0,33874.0,34852.0,19.5,17.919999999999998,17.779999999999998,32.76,42.5,57.04,78.08,48.4,48.0,39.269999999999996,38.94,38.60999999999999,63.18,106.71999999999998,1561.3,1474.5600000000002,1301.75,1131.48,1206.25,1233.8,1029.68,885.72,931.1999999999999,1135.26,1125.72,1116.18,647.0099999999999,750.52,83.3,14.5,2.2,24.6,16.9,2.4,1414144,1390334,1369118,1350448,1332655,1315549,1299218,1281838,1266667,1257164,1246204,1237493,1224880,1213533,1202295,1191785,1183323,1174078,1165750,1155028,1144119,1136535,1127051,1114322,314,288,264,246,236,217,207,164,178,178,171,206,174,176,145,176,143,159,135,121,105,103,110,118,101,88,81,76,54,59,33,35,148943,143555,152236,153421,167298,177824,186561,206056,228118,190626,189242,159683,197878,201694,206419,220998,253931,292858,283872,252317,235869,235057,232959,236103,181559,203726,225124,216804,241522,262684,283689,252419,218727,226160,243108,256726,213193,233566,237860,252099,231068,246104,285908,285628,252307,246092,253557,232139,66163,77829,83117,82722,81507,94279,111482,126159,117292,120792,115929,110266,2893826,3374743,3271297,3211034,3667836,3512540,3671073,3615949,3410329,3334072,3301269,3323801,317870,344966,358192,349313,360177,385348,360901,343522,327222,326480,347006,346185,82728,88426,89385,99464,102861,106058,115185,104413,94305,83856,88351,84249,5650472,6328019,6365161,6315600,6812493,6730166,6942922,6800763,6293164,6401722,6192468,6155611,146809,175299,179307,180109,182366,189178,197518,188145,180807,185851,179147,161902,54267,69752,72635,79521,79548,81216,81788,73024,57282,53381,80291,76707,35636,46670,51145,55447,49542,48066,43616,42690,35407,29475,33401,34544,307200,279119,312708,292856,276843,256677,260933,260239,241039,240671,225788,235061,26950,30627,30040,32429,35272,40230,42155,41160,39076,35941,34814,38670,52676,57600,54861,49845,49141,50991,52744,53267,54097,51953,53809,48496,45396,42739,38704,37065,33926,48874,39632,35175,33093,32613,34532,33182,508662,532345,555565,537460,548997,535815,574018,620178,604586,821166,611769,573902,88792.0,87258.0,86467.0,85572.0,82868.0,79706.0,3488.0,3276.0,3052.0,2920.0,2959.0,2996.0,5208.0,5150.0,5210.0,5181.0,5174.0,5063.0,6748.0,6766.0,6857.0,7072.0,7258.0,7266.0,13834.0,13175.0,12573.0,12037.0,11368.0,10727.0,59581.0,59044.0,58851.0,58641.0,56370.0,53697.0,4589,45485,23882,437,7073,396,70,35128,245,35,4051,40000,20907,345,9089,323,16,30863,142,20,3854,39628,20813,545,6428,596,98,28354,217,17,3179,42352,22536,355,6295,142,0,26340,126,0,3471,41639,22586,268,5829,419,0,25788,217,7,2728,38384,21360,176,4860,611,0,21488,190,0,10245,6900,6102,337,251,69,5
